rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-5523-dup-0, rec-6144-org, unk, f, 21, 19991022, hon, blayke, apbitt, nsw, cooleys crik, 05127, 5, totterdell street, , 612 3393096, 632218534, 9, NoRole
rec-6394-org,   rec-8808-org, chi, f, , 19811110, mr, aidyn, pau, qld, jimboomba, 03073, 63, kallara close, , 613 9733236, 528532893, 9, NoRole
rec-10009-org,   rec-5506-org, , m, 30, 19900802, ms, finn, paterson, nsw, balgowlah heights, 02088, 4, alanson place, , 612 7143921, 293342283, 8, NoRole
rec-5426-dup-0, rec-4601-org, eng, f, 12, 20081108, ms, nicholas, beckett, qld, coorumba, 04809, 70, kilngrove, currong street, 613 0804556, 169465931, 1, NoRole
rec-2748-dup-1, rec-4204-org, fin, f, 31, 19890728, , madeline, laurikko, wa, ledge point, 04 14, 21, legge st eet, kilpara, 618 9033048, 736595296, 8, NoRole
rec-4390-org,   rec-7952-org, chi, f, 28, 19920903, , jessica, he, nsw, silverwater, 02042, 63, pandanus street, , 612 5570763, 877121097, 6, NoRole
rec-1852-org,   rec-1156-org, ind, , 29, 19910723, , chelsea, ramanakoppa, sa, plympton, 06726, 4, basedow street, meadowvale village, 617 8410604, 494510649, 9, NoRole
rec-7756-org,   rec-200-org, ind, f, 33, 19870311, , tori, suryanarayama, vic, dundas valley, 02145, 42, ulverstone street, , 618 8609113, 275188225, 8, NoRole
rec-3108-org,   rec-8552-org, chi, f, 27, 19930502, , mitchell, ssi, , leichhardt, 03223, 19, wanderer court, , 708 0908267, 747877761, 9, NoRole
rec-2744-dup-1, rec-594-org, usa, , , 19820607, ms, alys a, pennington, wa, tardun, 03068, 9, stuart s treet, , 618 6318844, 976683371, 1, NoRole
rec-8376-dup-1, rec-5531-org, chi, f, , 19521129, , c lo e, kwan, vic, smythes creek, 03128, 5, carpenter close, , 204 4342818, 624476073, 0, NoRole
rec-5669-org,   rec-3059-org, dan, f, , , , daniel, stuer, qld, south east nanango, 02060, 4, forbes street, tall pines, 708 9883821, 211316062, 7, NoRole
rec-3147-dup-0, rec-282-org, usa, f, 30, , , ella, holder, nsw, badehaven, 06275, 8, waahby place, , , 408451787, 2, NoRole
rec-1773-dup-0, rec-8887-org, dan, , 27, 19931227, ms, noah, ostkerg, qld, beula park, 04810, 14, johnstone circuit, , 613 2181280, 682101556, 8, NoRole
rec-7531-dup-0, rec-4570-org, , m, 30, 19901229, , sarah, broadhead, act, mount ftromlo, 02430, 100, laby place, , 612 8369802, 805953902, 9, NoRole
rec-4099-org,   rec-4598-org, usa, f, 9, 20110411, , harry, reeves, wa, mount lawley, 03079, , hallstrom circuit, mountain view ret, 618 9326939, 537332692, 3, NoRole
rec-4174-org,   rec-9975-org, usa, m, 25, 19950501, ms, finn, wolfe, qld, mentmore, 05108, 34, mcmaster street, brokenspoke, 613 4850600, 657703180, 1, NoRole
rec-3149-dup-1, rec-3331-org, unk, f, 31, 19890908, , nicholas, apallon, nsw, pangalee, 02370, 8, grigg place, earl haven, 612 9743769, 303658507, 6, NoRole
rec-7980-dup-0, rec-1628-org, ser, f, , 19030423, , ja k, mester, ns , fullerton, 02145, 4, brent place, , 612 4000066, 476868156, 2, NoRole
rec-7263-dup-0, rec-4492-org, ira, f, 25, 19951122, ms, keldy, , nsw, manly vale, 04112, 61, saggers close, millbanks, 612 6242701, 104549320, 8, NoRole
rec-843-org,   rec-2284-org, eng, , 31, 19890330, mr, nathan, , , castlecrag, 02305, 190, strachan place, , 708 1453369, 921895027, 8, NoRole
rec-7308-org,   rec-5701-org, usa, f, 42, 19780617, , thomas, love, nsw, asquith, 03690, 35, gordon close, , 416 1339940, 191132545, 9, NoRole
rec-1056-dup-0, rec-8927-org, ina, f, , , mr, maelene, setiawan, , meadows, 06062, 11, elkedra close, , 708 3364308, 949881850, 1, NoRole
rec-3391-org,   rec-9331-org, ind, f, 30, 19900623, , gabriel, mahboobani, sa, quorn, 04488, 20, , anzac house (cnr archer s street, 617 4178704, 103591722, 9, NoRole
rec-3488-dup-0, rec-6790-org_h-0, jew, m , 22, 19980927, mr, shilo, hodesmann, vi c, lavershill, 04350, 10S, woollumplace, baroona, 6187580110, 791682653, 4, NoRole
rec-5075-dup-0, rec-2476-org, chi, f, 35, 19850822, mr, ckane, tyan, wa, boallia, 02404, 19, corringle close, weogo, 618 6203866, 712061804, 0, Org-wife
rec-5599-dup-0, rec-4018-org, unk, , 26, 19940627, , mackayla, , nsw, lane cove north, 06159, 28, crisp circuit, klenwarren, 612 0482618, 888980296, 8, NoRole
rec-8251-org,   rec-6158-org, hun, f, , , ms, luca, kertes, vic, lindenow, 03101, 49, rosenthal street, , 416 1564820, 191021186, 5, NoRole
rec-1620-dup-1, rec-3745-org, usa, m, 21, 19990729, ms, ma a, moran, vic, moondarra, 05250, 1 4, middleton circuit, , 618 8642112, 877956859, 1, NoRole
rec-5496-org,   rec-8657-org, ger, m, , 19810912, ms, bradley, schroff, vic, elaine, 04074, 123, sidaway street, , 618 2788691, 393786415, 0, NoRole
rec-590-org,   rec-6569-org, chi, f, 32, 19880126, ms, jaggah, oyoung, nsw, cranebrook, 02478, 3, jardine street, wandella park snowy, 204 3949511, 960232201, 3, Org-Household
rec-2254-dup-0, rec-6118-org, ser, , 39, 19810332, , darcy, rawlev, act, deakin west, 04350, 20, troughton street, glenview, 612 5314048, 635711072, 1, NoRole
rec-2340-dup-0, rec-2888-org, unk, f, 24, 19961225, mrs, micah, scollard, vic, ei ldon, 02327, 18, finniss cr escent, yaroonga, 618 5062817, 306126862, 1, Org-wife
rec-5604-dup-0, rec-6401-org, ind, f, 26, 19941206, , isaebkla, ranjitsinhji, vic, chelsea heights, 06019, 92, rivett street, tally ho, 618 6786351, 815942531, 1, NoRole
rec-4571-dup-1, rec-6440-org_f-0, ara, f , 39, 20110727, mr, azima, nudbah, vic, trigg, 04870, 21, ulverstonestreet, hillsidefarm, 6183167 12, 8635941 9, 8, wife-y-True
rec-556-org,   rec-2214-org, eng, f, 31, 19890918, , monique, cocks, nsw, broadwater, 02430, 7, evelyn owen crescent, creswick, 612 3737312, 228214407, 9, NoRole
rec-9409-dup-0, rec-9341-org, usa, f, 25, 19951221, ms, tiarna, kohen, vic, cheltenham, 02122, 64, hallen closte, , 618 2500838, 697531726, 0, NoRole
rec-847-dup-0, rec-6412-org, cze, f, 14, , , kirra, , qld, ulogie, 04017, 14, jinka ztrit, menora, 613 2813397, 652866499, 8, NoRole
rec-90-dup-0, rec-9287-org, , f, 37, 19830426, , mikayla, mcneill, nsw, eklindon, 03128, 69, barlow street, , 612 9065465, 943298345, 4, NoRole
rec-8390-dup-1, rec-9829-org, usa, f, 29, 19911205, dr, hayden, mey rs, qld, ingleburn, 02765, 13, evelyn owen crescent, tesbury, 204 1S58199, 843111200, 3, NoRole
rec-8037-org,   rec-1790-org, usa, , , 19600118, ms, jackson, neal, nsw, tapitallee, 02041, 31, rose scott circuit, , 708 4514960, 714283897, 5, NoRole
rec-3799-dup-0, rec-1988-org, afg, f, 21, 19991106, , levi, banuchi, act, chifley, 05073, 83, jtan ray place, sec 142 hd rounsevell, 612 3958088, 699471009, 4, NoRole
rec-5193-org,   rec-124-org, eng, m, 25, 19950320, pfc, deakin, fairburn, qld, malanda, 04814, 97, parer street, holloway haven, 613 2959089, 217549757, 3, Org-Household
rec-6358-org,   rec-1214-org_h-1, usa, f, 25 , 19950128, hon , jeraldine, floyd, tas, spalford, 02046, 4, sollyplace, goldridge , 6178988872, 828985952, 8, NoRole
rec-3156-dup-0, rec-5278-org, abo, m, 30, 19900910, ms, callum, yunipingu, , blackmans bay, 02210,  S, burkitt street, kookaburra village, 416 9311708, 267505668, 8, NoRole
rec-8266-org,   rec-7683-org, eng, f, 27, 19930405, dr, charlotte, spearing, qld, mungar, 06153, 102, juwin street, tubbarubba, 613 7178410, 128169929, 7, Org-Household
rec-9416-dup-0, rec-1932-org, usa, f, 32, , ms, tristan, ballrgd, wa, east fremantle, 03108, 118, macrossan crescent, , 618 1572999, 210892268, 0, NoRole
rec-3192-dup-1, rec-6708-org, ina, m, , 19840110, , tasman, guxawpn, nsw, potts hill, 02084, 54, bastow circuit, karami, 416 7242215, 685915638, 0, NoRole
rec-1199-dup-1, rec-9262-org, wel, , 31, 19890322, , alexander, beth Il, sa, cockatoo valley, 03020, 3, jenks place, glenallen stud, 617 4057874, 715642047, 8, NoRole
rec-225-org,   rec-2342-org, iri, m, 24, 19961013, , byron, hanegan, vic, meringur, 02145, 23, coombe street, the spur, 618 6029858, 934527487, 0, NoRole
rec-8545-dup-1, rec-7736-org, usa, f, , 19860226, , luke, stewart, sa, mila g, 05018, 26, heagney crescent, buenavista, 617 4482359, 953194970, 8, NoRole
rec-8098-org,   rec-1179-org, unk, m, 20, 20000822, , isabelle, stratou, nsw, alexandria, 04061, 18, candelo place, , 416 6530843, 299403102, 1, NoRole
rec-6591-dup-1, rec-626-org, chi, m, 25, 19950414, , jett, seeto, , fisher, 02539, 19, bushby c lose, , 204 71 03394, 453185752, 4, NoRole
rec-8339-org,   rec-6690-org, ind, f, 27, 19930907, dr, sophie, saravati, nsw, neilrex, 04721, 46, vizard street, , 204 5951317, 501127440, 6, NoRole
rec-8532-org,   rec-9457-org, vie, , , 19181230, , tynan, , vic, altona meadows, 07008, 6, lawrence wackett crescent, , 204 5510577, 172506604, 7, NoRole
rec-6096-dup-0, rec-8746-org, ind, v, 32, 19880919, , harry, dhudwal, nsw, balikera, 02304, 1, bugden avenue, , 612 3672502, 373293389, 4, NoRole
rec-930-org,   rec-4550-org, usa, f, , 19761023, , sophie, schultz, sa, booborowie, 03825, 47, benson crescent, , 617 5888961, 158383561, 5, NoRole
rec-7771-org,   rec-6393-org, usa, , , , mr, isabella, , nsw, wherrol flat, 05127, 47, maclagan street, , 612 6853104, 295700731, 2, NoRole
rec-6621-dup-0, rec-3379-org, chi, , 42, 19780923, , jordyn, qu, wa, ambania, 02039, 83, newman morris circuit, , 618 7832091, 533786306, 8, NoRole
rec-8312-org,   rec-3837-org, chi, , , 19581022, , georgia, sung, nsw, kootingal, 03265, 13, fewtrell place, , 612 4903030, 930403842, 3, NoRole
rec-9646-org,   rec-5820-org, ser, f, 36, 19840511, , clodagh, ivanisevic, nsw, condell park, 04740, 11, fitchett street, , 612 6641205, 449982592, 1, NoRole
rec-5190-dup-1, rec-8850-org, ger, f, , 19090314, ms, caitlin, wittman, tas, jingili, 03044, 11, attunka strit, , 617 6765399, 978159082, 9, NoRole
rec-3062-org,   rec-6181-org, unk, f, 23, 19970222, ms, jared, scinto, wa, regans ford, 04671, 4, barber crescent, , 204 8912742, 428962832, 4, NoRole
rec-9636-org,   rec-2442-org, eng, f, 33, 19870811, sgt, claudia, jamison, vic, strathewen, 02566, 21, rashbrook circuit, , 618 8765069, 375637681, 4, NoRole
rec-3115-dup-0, rec-9049-org, chi, f, 43, 19770101, dr, ashlie, dao, nsw, kraman, 02233, 71, westall place, , 612 0151687, 924511851, 2, NoRole
rec-2775-dup-0, rec-2391-org, abo, f, 23, 19971213, , aleecsandra, dapai, vic, inverleigh, 04655, 5, kevin street, , 618 0094799, 747045786, 9, NoRole
rec-8806-org,   rec-6933-org, usa, f, , 19760708, mr, , shaffer, wa, tambellup, 03202, 15, sugarloaf circuit, , 618 8102171, 766243435, 1, NoRole
rec-8016-dup-0, rec-8572-org, rus, f, , 19871114, , kaitlyn, medvid, vic, freshwater creek, 04817, 31, dixson circuit, broadwood park, 204 6208747, 559300011, 8, NoRole
rec-4711-dup-0, rec-7378-org_f-1, rom, f, , 20180512 , ms , raluca, cernea, wa, lexia, 02575, 713, heardstreet, earlhaven , 6189162165, 335824861, 0, daughter-y-True
rec-6225-dup-0, rec-3161-org, usa, m, 32, 19880712, , christian, cote, sa, redhill, 04502, 18, fosse steeet, yarrimbah, 416 4338988, 251287031, 9, NoRole
rec-2992-org,   rec-9269-org, usa, f, 33, 19870612, , madison, cox, vic, black rock, 03231, 51, bokhara circuit, kurrajong, 618 4871821, 196949403, 8, NoRole
rec-3206-org,   rec-2138-org, usa, , 28, , , blake, gallegos, vic, laanecoorie, 03151, 17, narran street, , , 924271104, 3, NoRole
rec-9471-org,   rec-1191-org, unk, , 33, 19870111, , clodagh, streich, qld, bongaree, 02119, 20, woodfull loop, , 613 9778546, 627930146, 0, NoRole
rec-7535-org,   rec-6758-org, usa, f, 21, 19990419, , brianna, sellers, nsw, edensor park, 06050, 41, james street, border park, 612 2088261, 180625387, 1, NoRole
rec-42-org,   rec-8928-org, usa, f, 23, 19971129, , josephine, chandler, nsw, eungai creek, 06210, 20, downes place, , 612 4458044, 465256160, 8, NoRole
rec-3224-dup-0, rec-4231-org, usa, m, , 19900526, , peter, harper, , woolkoolka, 03160, 8, tipiloura street, , 708 5038209, 698325385, 8, NoRole
rec-1814-dup-1, rec-490-org, usa, f, 30, 19900114, hon, kailey, santiago, qld, mackenzie river, 02261, 2, melrose drive, , 613 2172735, 348764478, 6, NoRole
rec-5232-org,   rec-7271-org, , , , 19850312, , dakota, beckwith, vic, carrajung south, 03910, 8, sellwood street, , 618 7936224, 746197914, 7, NoRole
rec-6070-dup-0, rec-8757-org, usa, f, 34, 19861029, , madison, sharpe, , st l cia, 02303, 70, chandler street, wyoming  ark, 708 0269108, 746156239, 7, NoRole
rec-10158-org,   rec-580-org, ita, f, , 19461218, hon, lynae, innocenti, vic, breamlea, 02018, 51, biddell place, , 618 0100055, 892060882, 1, NoRole
rec-3817-org,   rec-1758-org, eng, f, , 19090515, ms, henry, , vic, portland, 03199, 20, abbott street, myranda, 618 3369988, 925076958, 6, NoRole
rec-5066-dup-0, rec-5773-org, eng, f, 35, 19850408, mr, nicholas, josephson, ql , bung unya, 02821, 60, darley place, , 613 2409248, 257956896, 5, NoRole
rec-2685-org,   rec-2518-org, usa, m, , 19060225, , isabelle, gill, sa, hamilton, 02037, 25, english court, dodona, 708 0913821, 154756500, 0, NoRole
rec-6343-dup-1, rec-296-org, chi, , 29, 19910508, ms, samuel, puo, qld, njatjan, 03977, 87, batchelor street, weeroona, , 373859825, 8, NoRole
rec-8511-org,   rec-4705-org, chi, f, , , , jake, chuger, wa, parkwood, 03139, 4, hodgson crescent, destiny park, 618 3862116, 379525587, 9, NoRole
rec-8518-dup-0, rec-1816-org, eng, f, 24, 19960104, , rosie, earl, nsw, epping, 02088, 4, allen place, , 416 6108305, 384820207, 6, NoRole
rec-91-org,   rec-3420-org, ind, f, 20, 20000608, , hayley, narayanswami, qld, fairlight, 06233, 35, mugglestone place, greenwood, 204 3830026, 636556455, 6, NoRole
rec-9032-dup-0, rec-5515-org, ind, f, 30, 19771115, , savannah, sadarsngani, qld, moura, 02565, 27, campbell street, , 613 3530336, 910320208, 9, NoRole
rec-1712-dup-1, rec-6567-org, chi, , , , , noah, ge, n w, culburra beach, 03250, 442, mccabe crescent, rosetta village, 6123576266, 895983011, 1, NoRole
rec-4600-org,   rec-3858-org, chi, f, 12, 20081126, , oliver, mai, nsw, canterbury, , 2, fenwick place, brookvale, 612 9748796, 250256184, 2, NoRole
rec-6446-org,   rec-2556-org, unk, f, 25, 19950323, ms, jessica, scollard, nsw, cowan, 04650, 14, north place, marlin cove, 612 9965044, 838581926, 6, Org-Household
rec-8460-org,   rec-6032-org, eng, f, , 19240818, , joshua, hyland, vic, valencia creek, 06054, 389, totterdell street, rushall park, 618 0556976, 676813152, 9, NoRole
rec-6943-dup-0, rec-4717-org, usa, f, 26, 199 1220, , lewis, brown, qld, kingsthorpe, 03132, 15, bugden avenue, , 6138354577, 589265140, 6, NoRole
rec-10479-org,   rec-5712-org, unk, f, 24, 19961206, , melissa, aani, qld, lake borumba, 03041, 20, , old cob, 613 9846273, 267343811, 3, NoRole
rec-7336-dup-0, rec-6327-org, unk, f, 31, 19890610, , har y, strapp, , tongala, 04740, 1145, hirst place, kelham farm, , 5Z8095385, 6, NoRole
rec-4446-org,   rec-5671-org, eng, m, 30, 19900606, , harry, scrivens, qld, eungella, 04505, 2, maddock place, , 613 9325006, 313444308, 3, NoRole
rec-9089-dup-0, rec-5881-org, ind, , 23, 19970406, , tapitha, mirajkar, vic, safety beach, 06074, 7, hlder street, aldersyde estate, 618 1202207, 894713411, 3, NoRole
rec-9843-org,   rec-3444-org, cze, f, 39, 19810111, , taylah, habsudova, , atwell, 03824, 15, topp place, , 204 8143721, 404753449, 4, NoRole
rec-7133-org,   rec-6926-org, usa, m, 30, 19900322, , mason, black, nsw, royalla, 03070, 111, manifold place, flt 17, 612 1697680, 360962446, 0, NoRole
rec-4337-org,   rec-9056-org, chi, f, 25, 19950611, , emiily, kao, wa, goorambat, 02046, 78, moorhouse street, , 708 1378634, 704274268, 8, NoRole
rec-7409-dup-0, rec-2309-org, unk, m, 20, 20001116, dr, olivia, scolastique, sa, meadows, 021 5, 2, clisbyclose, wyoming park, 617 5011253, 981392399, 7, NoRole
rec-5769-dup-1, rec-683-org, chi, , , 19520214, , jack, zou, nsw, port hacvking, 06109, 4, ulverstonetstreet, , 612 4262244, 799903752, 3, NoRole
rec-9075-org,   rec-5212-org, ger, m, 31, , ms, benjamin, herder, sa, delamere, 02671, 36, , , 617 1994278, 931570499, 8, NoRole
rec-1818-org,   rec-6115-org, eng, f, 42, 19781018, ms, dante, pound, nsw, ebor, 04032, 38, larkin close, rocky flat, 612 1139244, 157491565, 0, Org-Household
rec-1870-dup-0, rec-3198-org, ind, , 26, 19941212, , flynn, talreja, nsw, mokendoura, 04121, 3, arkhdall street, , 612 3573861, 239997158, 5, NoRole
rec-4049-dup-1, rec-1534-org, usa, , , 19601015, ms, hannah, cox, sa, blackbuahn north, 06061, 37, ckeartland street, , 617 7041800, 780200026, 2, NoRole
rec-9558-org,   rec-9284-org, usa, f, 28, 19920604, , hannah, shields, nsw, pimlico, 03056, 1, dobinson place, , 612 3625927, 650563713, 6, NoRole
rec-7682-org,   rec-6921-org, eng, , 28, 19920826, pfc, emmerson, quigley, , quilpie, 02131, 47, watchorn close, , 416 5092888, 361466212, 5, NoRole
rec-5639-org,   rec-1396-org, hun, f, 33, 19870115, ms, carlin, zavadsky, tas, goshen, 02262, 143, gallagher street, barclay downs, 617 9475945, 305887590, 1, Org-Household
rec-9885-org,   rec-1594-org, ara, f, 30, 19900302, ms, melinda, rehana, vic, longwood, 02067, 420, merfield place, , 618 0225436, 495613474, 3, NoRole
rec-5027-dup-0, rec-5760-org, usa, f, 32, 19880815, ms, bryce, ston , qld, chelmsford, 00870, 106, , brentwoo d vlge, 613 7637598, 134329449, 3, NoRole
rec-6925-org,   rec-5356-org, por, m, , 19490617, mr, kayla, santoso, nsw, mooney mooney, 02379, 27, burkitt street, , 612 1402637, 743197358, 4, NoRole
rec-3972-org,   rec-8187-org, pak, , 33, 19870905, pfc, richard, bukhari, qld, gin gin, 04350, 7, raphael close, , 613 2530507, 401606921, 6, NoRole
rec-747-dup-0, rec-8676-org, eng, f, 20, 20000117, , thomaj, morriss, nsw, alfway creek, 02795, 7, von guerard crescent, wirreander, 612 8735087, 472203457, 4, NoRole
rec-3438-dup-0, rec-1064-org, usa, m, 12, , mr, zayden, edards, nsw, page, 03178, 18, weetman place, , 612 7651833, 234612574, 0, NoRole
rec-7238-dup-1, rec-7485-org, ind, v, 32, , , jack, samiksha, vic, gowanbrae, 02671, 8, stewart crescent, fairburn farm, 416 5357721, 451454414, 4, NoRole
rec-5670-org,   rec-6213-org, nor, f, 26, 19941128, , carla, skjelbraid, nsw, uriarra, 03011, 12, carnegie crescent, , 612 1961413, 719604860, 0, NoRole
rec-7275-org,   rec-9521-org, , f, 26, 19940721, , charles, secomb, nsw, tempe, 02567, 26, angophora street, , 612 0149405, 916292136, 7, NoRole
rec-1199-org,   rec-9262-org, wel, , 31, 19890322, , alexander, bethell, sa, cockatoo valley, 03020, 3, jenks place, glenallen stud, 617 4057874, 715642047, 8, NoRole
rec-6605-dup-0, rec-9524-org, chi, f, 19, 20010108, , lil , yow, nsw, curl curl, 03337, 2 1, mckeahnie street, hazelwood garden, 612 3640968, 550140428, 5, NoRole
rec-5792-org,   rec-3223-org, chi, f, 37, 19830122, mr, daniel, jou, qld, nambour, 03805, 20, marou place, , 613 0154799, 273134409, 5, NoRole
rec-8149-org,   rec-9987-org_f-1, eng, f, 11, 20130202, ms, evaline, bernardson, nt, blakehurst, 04413, 34, nicklincrescent, lethbridgecourt , 6131069334, 388206261, 3, sister-y-True
rec-10499-org,   rec-9689-org, hun, , , 19830807, ms, simone, redik, sa, panorama, 04114, 99, balamara street, winooka, 617 9959104, 563079105, 1, NoRole
rec-4288-dup-1, rec-4145-org, usa, f, 28, 19921121, , andrew, rober son, qld, balcatta, 02198, 2, mackennal street, brentwood village, 613 8745 999, 829961770, 6, NoRole
rec-6186-org,   rec-4665-org, , f, , , dr, andrew, varcoe, qld, toowoomba south, 04119, 18, shenton crescent, , 613 2966579, 697011522, 0, NoRole
rec-7235-org,   rec-3197-org, unk, m, 33, 19870605, , charli, scoby, wa, halls creek, 02263, 2, luke street, koyo, 618 4895043, 239012390, 3, NoRole
rec-705-dup-0, rec-949-org, ser, , , 19990730, , corey, karic, nsw, bibra lake, 02289, 1 , nottin g court, , 612 3971311, 822838240, 2, NoRole
rec-8971-dup-1, rec-3759-org, cze, f, 34, 19860214, ms, kyle, g abris, ql , walkervale, 03199, 127, groom street, , , 816095555, 2, NoRole
rec-4872-org,   rec-5409-org, chi, f, 30, 19900403, ms, imogen, ke, tas, aberdeen, 06280, 7, loureiro street, , 617 5117978, 157510662, 3, NoRole
rec-10231-org,   rec-842-org, ind, m, 30, 19900513, mr, jasmine, krishnamurthy, qld, mount emlyn, 03995, 25, chappell street, , 613 5094261, 515550367, 1, NoRole
rec-8296-dup-0, rec-6420-org, ara, , 31, 19891731, , grace, hafsa, nsw, eden hills, 02257, 55, rivers street, , 612 8939929, 806569354, 0, NoRole
rec-1449-dup-1, rec-2789-org, unk, f, 31, 19890117, , rub y, scinto, , northam pton, 02303, 1, garrick street, cypress garden, 416 3868514, 406728737, 4, NoRole
rec-9923-org,   rec-2151-org, unk, f, 36, 19840928, mr, taylah, schwanke, vic, daylesford, 02795, 1, holmes crescent, , 618 3231922, 341125004, 2, NoRole
rec-576-org,   rec-6664-org, eng, , 6, , mr, louise, huxtable, nsw, bardwell valley, 07015, 5, goodwin street, spring hill road, 612 6238226, 987270210, 7, NoRole
rec-9807-org,   rec-1576-org_f-0, wel, m, 48, 20001125, mr, amyneddgar, lello, sa, brukunga, 02210, 20, groundscrescent, jalbarraguphomestead, 6176807187, 173299270, 5, husband-y-True
rec-9312-org,   rec-2924-org, fin, f, 38, 19821027, , sara, paanenen, qld, sippy downs, 02379, 130, starke street, , 613 0247553, 930602360, 5, NoRole
rec-8166-org,   rec-9631-org, ara, , , 19700429, , madeline, ibtisam, , frankston, 03199, 41, donaldson street, , 416 4029716, 203065008, 3, NoRole
rec-6522-dup-0, rec-5949-org, unk, m, 3 2, 19881107, mr, lachlan, aarnoudse, sa, forestville, 02137,  5, biala place, , 617 4523658, 757843494, 7, NoRole
rec-2607-dup-0, rec-7720-org, ind, , 28, 19920707, , harry, potla, , jestmond, 04207, 5, mcginnezs street, , 708 3186059, 390381930, 5, NoRole
rec-3101-dup-0, rec-2746-org, unk, f, 27, 19930827, , ja e, aarnoudse, nsw, tarro, 03167, , curtis place, , 612 2095190, 957484 974, 9, NoRole
rec-6480-dup-0, rec-9578-org, fre, f, 42, 19781030, mr, olivia, choiseux, qld, urangan, 05261, 192, wyselaskie circuit, st johnof god hospital, 204 9840544, 938913229, 5, Org-wife
rec-1453-dup-0, rec-5323-org, spa, f, 26, 19940201, , portia, alba, qld, machine creek, 02141, 1&, creswell street, , 613 5226117, 14433796o, 9, NoRole
rec-941-org,   rec-2645-org, eng, , 28, 19920501, ms, christian, mcentire, nsw, pleasant hills, 02095, 3, mulder place, hopkins view, 612 5768753, 901604336, 9, NoRole
rec-4528-dup-1, rec-8705-org, chi, , 26, 19940713, ms, mia, hung, vic, glenorchy, 03215, 114, conner close, , 618 4611054, 445985877, 1, NoRole
rec-677-dup-0, rec-8453-org, unk, , 23, 19971223, , courtney, abbatista, qld, redbank creek, 02 20, 12, eungellastreet, highland park, 613 9031788, 901197333, 8, NoRole
rec-3619-org,   rec-9816-org, usa, f, , 19060303, , blake, cervantes, , underdale, 04872, 10, vogelsang place, , 708 0936680, 406892120, 0, NoRole
rec-190-org,   rec-3617-org, eng, m, , 19050518, mr, charlotte, proudfoot, nsw, yanderra, 03280, 26, ferguson circuit, , 612 5235827, 833585611, 5, NoRole
rec-2736-dup-0, rec-8065-org, usa, f, 3 1, 19891012, , zac, tucker, vic, gobur, 06112, 38, barron  treet, , , 611556270, 2, NoRole
rec-8418-org,   rec-9006-org, usa, f, 23, 19971203, ms, harrison, whitney, nsw, kendall, 02642, 38, waramanga place, spylaw farm, , 483728064, 7, NoRole
rec-9500-org,   rec-4942-org, eng, f, 34, 19860818, ms, caleb, goffe, vic, beechworth, 03085, 58, lindwall place, , 618 4630910, 356795522, 8, NoRole
rec-7983-dup-0, rec-4957-org, ger, , 31, 19890830, , sebastian, oertel, nsw, bowna, 02800, 3, bateman jtreet, gannet house, 612 7991938, 451934918, 6, NoRole
rec-3596-org,   rec-6451-org, nor, f, 29, 19911103, , angelica, ingebriktsson, nsw, bendalong, 06390, 98, glossop crescent, , 612 7916205, 176520117, 1, NoRole
rec-352-org,   rec-7008-org, usa, f, 30, 19900913, mr, jessica, mcneil, sa, klemzig, 02380, 1, chauvel street, , 617 2585668, 977786936, 1, NoRole
rec-8141-org,   rec-1304-org, usa, f, , 19241117, ms, jessica, reid, nsw, chakola, 03058, 3, macdonnell street, , 612 2519820, 678907438, 1, NoRole
rec-4980-org,   rec-3075-org, usa, f, 31, 19891123, , brianna, shepard, qld, wynnum west, 02666, 239, anne place, , 613 3795843, 436604023, 8, NoRole
rec-6982-dup-0, rec-4306-org, chi, f, 34, 19860209, , , tsou, qld, yandina, 04870, , coranderrkstreet, , 613 7576593, 645403943, 1, NoRole
rec-6328-dup-0, rec-2295-org, usa, m, 38, 19821112, , michael, rolins, , widgee, 06280, 69, , burbong codtage, 204 2271339, 108245467, 4, NoRole
rec-7475-dup-0, rec-8741-org, tur, f, 32, , dr, matthew, seyh, wa, karawara, 02166, 177, boddington crescent, , 618 6096164, 583044513, 6, NoRole
rec-6488-org,   rec-5542-org, sri, f, , 19890903, mr, jemma, desaram, nsw, corowa, 04567, 35, stuart street, , 612 1472382, 997603651, 3, NoRole
rec-10342-org,   rec-5189-org, eng, f, 20, 20000328, , kierra, goode, nsw, penrose, 02261, 1, charlton crescent, rosetta village, 612 8629510, 819624023, 3, NoRole
rec-4929-dup-0, rec-3456-org, chi, m, 12, , , sara, luen, sa, northgate, 03136, 47, holroyd street, , 617 9783927, 344  2551, 6, NoRole
rec-2766-dup-0, rec-1602-org, ina, f, 31, 19671102, , mhary, wijaya, vix, timboon, 03977, 154, coningham street, glenhurst, 618 1004074, 115448602, 6, NoRole
rec-2898-org,   rec-1685-org, dan, f, 20, 20001014, , bella, gram, nsw, old junee, 03568, 3, limestone avenue, narondell, 612 0821775, 477520620, 2, NoRole
rec-7902-org,   rec-4316-org, ger, f, 28, 19921104, ms, kiana, ahlmann, qld, dalysford, 03047, 20, adair street, , 613 3695318, 482145074, 7, NoRole
rec-6054-dup-1, rec-3521-org, usa, f, 33, 19870813, , georgia, burch, nsw, lane cove north, 04109, 62, mugga way, st john of hospital god, 612 8583792, 368709866, 0, NoRole
