rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-32-org,   rec-756-org, eng, , , 19890921, , arabella, , nsw, stanhope, 03138, 569, hodgson crescent, , 612 2460007, 985780936, 6, NoRole
rec-315-dup-1, rec-776-org, unk, f, 37, 19831219, ms, kayla, aballon, qld, bollier, 04811, 58, loxbuy jtreet, , 416 3121330, 291781586, 2, NoRole
rec-226-org,   rec-742-org, chi, f, 41, 19790119, , blake, heung, wa, green range, 02200, 6, yumba avenue, alandale apartments, 618 3374142, 649330752, 7, NoRole
rec-404-dup-0, rec-348-org, ind, f, 3 6, 19840810, , nathan, subramanya, v'lc, charlton, 05608, 222, academy close, , 618 8261522, 246521308, 8, NoRole
rec-29-org,   rec-752-org, gre, f, 31, 19890809, mr, emma, glezos, vic, port welshpool, 02099, 18, crozier circuit, , 618 0270496, 622293221, 0, NoRole
rec-997-org,   rec-195-org, eng, f, 32, 19881102, , tyler, hightower, nsw, tooma, 02830, 22, brophy street, , 612 0571343, 630540257, 4, NoRole
rec-912-dup-0, rec-693-org, eng, , 11, 20090402, , kharlodte, bramson, wa, midvale, 02518, 50, mannheim street, , 618 9765440, 448543922, 3, NoRole
rec-579-dup-0, rec-793-org, afr, f, 9, 20111210, , nicholas, kaz di, vic, highett, 06244, 20, apperly close, shiloah, 618 0906492, 3821 6430, 1, NoRole
rec-665-org,   rec-310-org, sri, m, 30, 19900610, dr, amalia, wijesinghe, vic, sandford, 02620, 2, maurice place, , 618 4697913, 852080705, 5, NoRole
rec-340-dup-0, rec-150-org, eng, f, 24, 19960927, , caitlin, royston, wa, boonanarring, 02125, 70, longstaffstreet, , 618 7696747, 976810422, 0, NoRole
rec-815-org,   rec-22-org, eng, f, 38, 19820520, mr, , mckenna, qld, highton, 03193, 1049, audas place, , , 117329227, 8, NoRole
rec-716-org,   rec-656-org, jap, f, 34, 19860503, , peta, hishikawa, nsw, bargo, 02165, 32, state circle, , 708 7558931, 933735397, 3, NoRole
rec-990-dup-0, rec-380-org, unk, f, 39, 1981 421, ms, james, aaberg, qld, , 02777, 5 , cockcroft avenue, , 613 1996045, 916236772, 5, NoRole
rec-153-org,   rec-474-org, usa, f, 6, , , brendan, hoffman, qld, coonambula, 02265, 5, groom street, argyle, 613 2331129, 173544703, 3, NoRole
rec-671-dup-0, rec-334-org, , , 34, 19862128, dr, caitlin, ballantyne, qld, keperra, 03874, 72, morrison street, , 613 8921873, 534265659, 8, NoRole
rec-7-org,   rec-996-org, unk, m, , 19220622, , francesco, strahn, qld, molangul, 06062, 30, merv waite street, , 708 6417821, 424214278, 8, NoRole
rec-621-org,   rec-40-org, usa, m, 28, 19921015, pfc, zoe, meadows, qld, bridgeman downs, 04800, 60, ashby circuit, , 613 3009807, 476389057, 7, NoRole
rec-834-org,   rec-181-org, unk, f, 28, 19921122, , taylah, scollard, , revesby, 02125, 16, traill place, , 204 4038592, 746485047, 4, NoRole
rec-440-org,   rec-260-org, unk, f, 31, 19890607, , phoebe, scogin, vic, wooragee, 03909, 9, totterdell street, ron gol station, 618 0741331, 389608611, 6, NoRole
rec-265-org,   rec-647-org, eng, f, 25, 19950530, , jake, witherspoon, nsw, frankston, 02086, 20, burdekin street, , 612 2820620, 779445157, 9, NoRole
rec-926-org,   rec-646-org, usa, , 32, , , reegan, reyes, vic, fountain gate, 05067, 42, thake place, wirruna, 618 9213610, 826768494, 6, NoRole
rec-641-dup-1, rec-745-org, eng, f, 35, 19850826, , hol y, pressley, vic, eastern view, 02845, 5, wilkinsstreet, , 618 9065014, 447324087, 6, NoRole
rec-779-dup-0, rec-45-org, nor, , 22, 19980502, , geor e, nae heim, wa, thornlie, 05343, 68, chappell street, , 416 6460951, 177764361, 5, NoRole
rec-65-dup-0, rec-120-org, eng, , 30, , , daniel, sangster, vic, spring gully, 02261, 13, walustreet, , 618 4249610, 961122398, 9, NoRole
rec-181-org,   rec-839-org, , f, 30, 19900501, , shaun, landau, vic, prahran, 02033, 13, packer street, rsde 302, 708 6205094, 732983274, 1, NoRole
rec-209-org,   rec-93-org, usa, f, 24, , , madeline, forbes, wa, beacon, 04413, 40, booroomba station, , 416 1204889, 760931269, 0, NoRole
rec-482-dup-0, rec-570-org, vie, f, 30, , ms, alexandra, nien, nsw, safety beach, 05085, 219, canberra avenue, , 612 6574663, 697894268, 9, NoRole
rec-111-dup-0, rec-99-org, iri, , 25, 19950729, ms, chelsea, malon, vik, katunga, 02652, 10, livingston avenue, , 618 9758173, 556141918, 9, NoRole
rec-785-org,   rec-336-org, eng, f, 27, 19931016, sgt, sophie, brewster, qld, rural view, 02121, 9, stroud place, villa 2, 613 1917894, 954733207, 0, Org-Household
rec-291-dup-1, rec-617-org, unk, , 34, 19860818, ms, alyssa, scogin, nsw, wombarra, 00836, 2, gallagher street, texasstation, 612 9209733, 736 35886, 4, NoRole
rec-432-org,   rec-59-org_h-0, eng, f, 28, 19920524, mrs , jochebed, clawson, nsw, lordhoweisland, 04680, 8, crispcircuit, stfrancisvlge, 6129958341, 720348151, 0, NoRole
rec-323-org,   rec-535-org, chi, f, 19, 20011209, pfc, sophie, sya, vic, coldstream, 04225, 15, burkitt street, , 618 5416482, 492648734, 7, NoRole
rec-33-dup-0, rec-826-org, usa, f, 38, 19820724, dr, mitchell, kartner, nsw, clarendon, 02305, 53, degraves crescent, , 612 5602372, 386673401, 1, NoRole
rec-717-dup-1, rec-961-org, , , 37, 19830523, ms, william, , vic, tarwin, 03350, 1, baahracloug crescent, burrendong est, 618 1606026, 762664580, 9, NoRole
rec-713-dup-0, rec-456-org, eng, f, , 19171001, , kyJee, seymour, vic, warburton, 02575, 2, starke street, rosehill, 618 4 726797, 750310493, 0, NoRole
rec-512-org,   rec-287-org, eng, f, , 19360115, , charlie, herberts, nsw, wantirna, 03155, 3, osmand street, marsden, 612 0081984, 544291383, 1, NoRole
rec-763-org,   rec-92-org, ser, , 11, 20091116, , sebastian, vukmirica, vic, cheshunt, 00810, 12, martens crescent, banavie, 618 9895172, 264904199, 3, NoRole
rec-443-org,   rec-137-org, usa, f, , 19180913, , aleesha, peck, tas, mangana, 04722, 3, barunga street, , 617 6500326, 611927752, 4, NoRole
rec-98-org,   rec-478-org, unk, f, 30, , ms, braiden, sciacca, qld, pallarenda, , 24, martens crescent, , 613 1554865, 732793483, 2, NoRole
rec-139-org,   rec-390-org, eng, , 36, 19840924, ms, chelsea, robert, qld, woolmer, 04614, 20, cadell street, apple cottage, 613 5261468, 247606307, 3, NoRole
rec-668-dup-1, rec-262-org, ind, f, 32, 19880730, , joe, xhatlani, nsw, wagga wagga south, 04163, 10, ashkanasy crescent, , 612 0638917, 403261418, 6, NoRole
rec-378-org,   rec-800-org, eng, m, , , , gus, kyles, , lower templestowe, 05086, 7, nemarang crescent, , 708 1188309, 334257848, 4, NoRole
rec-742-dup-1, rec-924-org, unk, , 29, 19911017, ms, eliza, abat, nsw, judds creek, 05540, 21, meston place, , 612 2230765, 833028816, 4, NoRole
rec-80-org,   rec-744-org, chi, f, 31, 19890620, , talia, zhan, , hermit park, 04163, 75, glenmaggie street, brambletye vinyard, 708 5376144, 587187213, 1, NoRole
rec-590-dup-0, rec-809-org, wel, f, 12, 20080209, ms, lushai, pritchett, , cherrybrook, 03065, , , canberra centre, 416 7744312, 348542778, 4, NoRole
rec-78-dup-0, rec-479-org, pol, f, 9, 20110220, hon, madison, abratkiewicz, nsw, bourke, 02035, 62, grimshaw street, , 612 0710858, 103658769, 9, NoRole
rec-154-org,   rec-480-org, ind, f, 20, 20000319, dr, , gidhwani, nsw, , 02758, 50, fidge street, recreation camp, 612 7013051, 688493068, 1, NoRole
rec-60-org,   rec-536-org, afg, f, 27, , , neneh, darweshkhel, vic, wonga park, 03019, 65, jindivik place, , 618 7954848, 949740417, 0, NoRole
rec-150-org,   rec-890-org, chi, f, 33, 19871123, mr, matthew, thum, nsw, lake munmorah, 03172, 45, , jaholma park, , 248735817, 4, NoRole
rec-326-org,   rec-114-org, ger, f, , 19970210, mr, lynton, krugman, , st albans, 04311, 408, chalker circuit, star court arcade, 416 2168414, 562299497, 1, NoRole
rec-926-dup-0, rec-646-org, usa, , 32, , , ree an, reyes, vic, fountain gate, 05067, 42, thake place, wirru a, 618 9213610, 826768494, 6, NoRole
rec-1018-org,   rec-78-org, unk, f, 9, 20111119, , sarah, strahn, vic, pakenham upper, 02606, 4, ballumbir street, , 618 2156532, 516413465, 8, NoRole
rec-800-dup-0, rec-136-org, ser, f, 12, 20080111, dr, zoshua, rebaka, , blair athol, 02216, 5, ennor crescent, , 708 9419148, 604608250, 9, NoRole
rec-919-dup-0, rec-488-org, ger, f, 33, 19870109, mr, kylie, hmmerle, sa, farrell flat, 02068, 33, torres street, riveahsdale caravan park, 617 2902163, 328634016, 4, NoRole
rec-355-org,   rec-44-org, unk, , , 19331112, mr, brandon, scime, wa, daadenning creek, 03030, 261, hannam place, teneriffe wharfs, 618 1943138, 800006424, 7, NoRole
rec-493-dup-1, rec-18-org, unk, , 29, 19911229, mr, aiden, aani, vic, mildura, 04300, 23, cazaly close, glenevie, 618 6836816, 328262375, 8, NoRole
rec-1042-org,   rec-284-org, eng, , , 19510324, ms, thomas, spear, vic, tatyoon, 03690, 742, hedland circuit, , 618 7649535, 635564285, 0, NoRole
rec-606-dup-0, rec-258-org, chi, , 22, 19980601, , sdan, koo, vic, rushworth, 04120, 537, cassinia street, , 618 2631929, 241032279, 9, NoRole
rec-244-org,   rec-96-org, ara, f, , 19550805, ms, rebecca, narmin, vic, pearcedale, 07010, 5, lewin street, professional centre, 618 6869887, 321530060, 9, NoRole
rec-702-org,   rec-737-org, wel, f, 27, 19930911, , christopher, treharne, nsw, canada bay, 03434, 26, britten-jones drive, st francis village, 612 1448423, 311715347, 0, NoRole
rec-53-org,   rec-616-org, abo, f, 11, 20091126, mr, sophie, tapai, vic, sandhurst east, 02130, 8, , teasdale park, 618 2682345, 876441869, 4, NoRole
rec-944-dup-0, rec-495-org, , f, 20, 20000221, , paterson, samantha, nsw, jindabyne, 02834, 27, proctor street, , 612 5700679, 619506570, 9, NoRole
rec-306-dup-0, rec-453-org, ger, , , 19480627, , lewis, boden, nsw, arcadia vale, 04361, 15, macgregor street, ngukurr community, 708 1148279, 720208842, 2, NoRole
rec-648-org,   rec-315-org_f-0, abo, f, 4, 20161105, ms, myuna, tapai, vic, koorlong, 03130, 1, connellyplace, millridge, 6188331170, 931088743, 6, daughter-y-True
rec-562-org,   rec-861-org, usa, f, 35, 19850501, , sarah, boone, wa, collie burn, 00870, 10, hambidge crescent, lynalan, 618 4247386, 979124100, 3, NoRole
rec-526-org,   rec-255-org, eng, f, 29, 19910408, ms, nikita, simonson, nsw, edderton, 05023, 14, greenough circuit, , 612 9038125, 302513438, 0, NoRole
rec-379-org,   rec-227-org_h-0, ina, f, 28, 19920404, mrs, diyah, kurniawan, vic, eaglemont, 04171, 5, millerstreet, eastwoodcottage, 6181881291, 282947942, 9, NoRole
rec-1035-org,   rec-997-org, , m, 30, 19900316, , teagan, boase, nsw, millfield, 06018, 28, howie court, , 612 3939621, 624994376, 1, NoRole
rec-819-org,   rec-267-org, chi, f, 32, 19880614, ms, elizabeth, loh, nsw, invergowrie, 02369, 15, cox street, , 612 5038137, 324488710, 0, NoRole
rec-211-org,   rec-640-org, eng, m, 26, 19940311, ms, thomas, prescott, nsw, chittaway bay, 03185, 36, max henry crescent, , 612 1925167, 796537097, 3, NoRole
rec-726-dup-0, rec-610-org, iri, m, 25, , mr, james, ohani an, , kin ore, 04171, 9, collins place, moorillyah, 204 1286011, 392021441, 7, NoRole
rec-303-dup-0, rec-753-org, ger, , 35, 1985 13 , , jessie, kota, , belconnen, 02122, 91, gurr street, , 416 3542637, 491781024, 9, NoRole
rec-939-dup-1, rec-500-org, chi, , , 19190812, ms, har i, dang, , canterbury, 03498, 72, mvllins place, , 204 9923685, 401557140, 7, NoRole
rec-501-dup-0, rec-775-org, eng, f, , 19870137, , lillian, pemberton, , balwyn north, 06010, 24, castieau street, , 204 8809964, 167550795, 8, NoRole
rec-435-org,   rec-259-org, eng, , 31, 19891007, dr, ethan, mckellar, qld, lower mount walker, 04615, 12, chuculba crescent, , 613 4647871, 779053692, 6, NoRole
rec-330-dup-0, rec-110-org, unk, f, 29, 199101 9, , alexandra, scopel, nsw, laurieton, 04883, 3, mcelhone court, , 612 5267373, 24 978100, 4, NoRole
rec-547-org,   rec-803-org, unk, f, , 19200104, , thomas, scofield, nsw, ashcroft, 06066, 32, cunningham street, , 612 7217678, 952385347, 9, NoRole
rec-622-org,   rec-842-org, unk, f, 30, 19900201, mrs, brooklyn, aarnoudse, vic, merino, 02768, 24, sturdee crescent, green farm mates, 618 8259697, 487571526, 9, Org-wife
rec-83-org,   rec-677-org, usa, m, , 19450910, mr, tyron, griffith, nsw, lidsdale, 02485, 53, strickland crescent, , 612 6425265, 383899600, 9, NoRole
rec-947-dup-1, rec-0-org, unk, , 32, 19881214, , isabela, sclafani, ns, arndell park, 02021, 11, tahrone place, carinya ski ranch, 612 2498341, 728165256, 5, NoRole
rec-616-org,   rec-566-org_h-0, unk, f, 29, 19910215, dr , leonah, aballon, vic, warrnambool, 02527, 20, ironbarkcrescent, bellona , 6183088224, 165423523, 7, NoRole
rec-471-org,   rec-589-org, jap, f, 26, 19940904, , joel, onohara, sa, penola, 03082, 1, smiths road, , 617 8486630, 702342354, 3, NoRole
rec-263-dup-0, rec-729-org_f-1, chi, m, 8, 20120423, mr, rece, li, vic, redhill, 03737, 9, pohlmanstreet, kimbe rley, 2042143799, 427581482, 5, son-y-True
rec-785-dup-0, rec-336-org, eng, f, 27, 19931016, sgt, sophie, brewster, qld, rural view, 021 21, 9, stroud place, villa 2, 613 1917894, 954733 07, 0, Org-Household
rec-648-dup-1, rec-315-org_f-0, abo, f, 4, 20161105, ms, myuna, tapqi, vic, koorlojg, 03130, 1, connellyplace, millridge, 6188331170, 931088743, 6, daughter-y-True
rec-266-dup-0, rec-886-org, eng, f, 29, 19910619, , christian, jeffries, nsw, keiraville, 04 814, , heidelbe rg street, , 416 0110573, 305819651, 7, NoRole
rec-436-org,   rec-942-org, ser, f, 31, 19891206, , callum, svajger, nsw, miandetta, 02221, 2, sandover circuit, , 612 7168657, 810751793, 5, NoRole
rec-746-dup-0, rec-747-org, unk, m, 29, 19911200, , madalyn, abaylon, vic, pine lodge, 02257, 288, ennor crescent, , 618 7810767, 513509226, 1, NoRole
rec-83-dup-1, rec-677-org, usa, m, , 19450910, mr, tyron, griffith, nsw, lidsdale, 0 485, 53, strickland crescent, , 612 6425265, 38389 9600, 9, NoRole
rec-511-org,   rec-954-org, , m, 23, 19970402, ms, lewis, rivers, wa, mount observation, 03929, 1, fincham crescent, , 618 9304269, 171146215, 0, NoRole
rec-758-dup-0, rec-859-org, ina, f, 36, 19841119, , madison, pudzijono, qld, mondo, 06009, 33, hawdon street, , 613 0359560, 572304076, 2, NoRole
rec-356-dup-0, rec-846-org, ind, f, 41, 19790903, , jack, yadgiri, qld, murray bridge, 03163, 6, woodgatrfstreet, , 416 8618039, 809487366, 4, NoRole
rec-712-dup-0, rec-993-org, ina, f, , 19551117, , tristan, wibowo, qld, letn, 04011, 250, froggatt street, crower, 613 8442064, 924540968, 6, NoRole
rec-87-dup-1, rec-352-org, eng, f, 24, 19960816, ms, lac lan, dickens, qld, pickanjinnie, 0250 , 5, dines place, , 613 9430615, 136223459, 0, NoRole
rec-255-dup-1, rec-66-org, pak, f, 29, , ms, karlie, , nsw, diamond beach, 05065, 31, gilmore crescent, , 612 4815738, 915204618, 0, NoRole
rec-853-org,   rec-624-org, eng, f, 26, , , ruby, victors, , carrara, 04051, 13, minnett close, sun village, 708 4405754, 499861635, 5, NoRole
rec-584-dup-0, rec-969-org, gre, f, 27, 19930719, , travis, cosmatos, vic, warrnambool, 02233, 162, musgrave street, taple montain, , 561177336, 5, NoRole
rec-765-org,   rec-385-org, chi, f, 23, 19970410, , dimitri, hsin, sa, yarrabah, 03140, 188, , poverty hill, 617 2575795, 233681474, 4, NoRole
rec-253-org,   rec-62-org, ind, , 37, 19830227, , jamie, vichur, nsw, eastlakes, 02099, 101, fimister circuit, , 612 0777994, 896206036, 5, NoRole
rec-714-org,   rec-135-org, usa, f, 33, 19870606, , joshua, young, nsw, empire vale, 05052, 239, stubbs crescent, pieracle, 612 4100450, 494965122, 0, NoRole
rec-499-org,   rec-362-org, usa, f, 10, 20100321, , alannah, bauer, vic, kingsbury, 02089, 16, green street, , , 634931338, 8, NoRole
rec-18-dup-0, rec-315-org, abo, f, 37, 19830803, mrs, georg:a, tap ai, vic, koorlong, 03130, 1, connelly place, millridge, 618 8331170, 558072466, 5, Org-wife
rec-254-dup-1, rec-313-org, cze, f, 24, 19960604, , mitchell, pokoj, wa, tincur rin, 04701, 38, derham court, hamilto n park, , 786872818, 8, NoRole
rec-570-org,   rec-134-org, vie, , 37, 19830705, ms, madeline, le, vic, magpie, 03030, 9, waramanga place, , 618 3301030, 561285343, 2, NoRole
rec-936-dup-0, rec-297-org, eng, , 1 1, 20090509, ms, braedon, , nsw, marrangaroo, 06111, 256, mccawley street, , 612 4 335923, 966273092, 6, NoRole
rec-1041-org,   rec-167-org, vie, f, 36, 19840608, , jaimee, cu, nsw, tambar springs, 02024, 14, hurtle avenue, , 612 8743875, 675169670, 1, NoRole
rec-868-org,   rec-163-org, usa, f, 33, 19870329, , matthew, cortez, tas, lauderdale, 04306, 62, gibson street, eldamead, 617 4881667, 220589309, 3, NoRole
rec-540-dup-0, rec-715-org_h-0, unk, f, 32, 19880924, mrs , florine, abbondandola, vic, anakie, 04030, 6, mackellarcrescent , the slipway, 618911 5819, 801120833, 0, NoRole
rec-182-dup-0, rec-497-org, usa, f, 31, 19890130, ms, kylie, lott, , sunnyside, 02484, 30, bissenberger c escent, , 2042440724, 861689594, 4, NoRole
rec-374-dup-0, rec-720-org, ina, , 23, , , deakyn, stantoso, qlt, kooringal, 04500, 4, mcglinn place, , 613 6360864, 356760290, 8, NoRole
rec-253-dup-1, rec-62-org, ind, , 37, 19830227, , jame, vichur, nsw, eastlakes, 02099, 10, fimister circuit, , 612 0777994, 896206036, 5, NoRole
rec-609-dup-1, rec-37-org, ind, f, 3l, 19891203, , brodee, lalit, sa, devonpark, 04123, 63, grounds crescent, , 617 5464699, 385097105, 9, NoRole
rec-947-dup-0, rec-0-org, unk, , 32, 19881214, , isabella, sclafani, nsw, arndell park, 02021, 11, tahrone place, carinya ski ranch, 612 2498341, 728165256, 5, NoRole
rec-135-dup-1, rec-113-org, dan, f, 27, 19930225, , kai, krimlot, vic, manifold eights, 03810, 1, discovery street, the manor garden, 618 6783145, 434187904, 5, NoRole
rec-170-org,   rec-494-org, usa, , 8, 20120914, , alana, brooks, wa, yallingup siding, 04179, 11, buller crescent, , 618 1707753, 796379579, 2, NoRole
rec-741-org,   rec-683-org, pak, f, 26, 19941227, , lani, lakho, nsw, killarney heights, 03850, 201, smeaton circuit, casuarina village, 612 5900310, 800070500, 7, NoRole
rec-320-dup-1, rec-579-org, , , 3 , 19870804, , erin, marc zuk, qld, norwin, 03083, 14, oliver street, , 613 0414368, 636947827, 3, NoRole
rec-303-dup-1, rec-753-org, ger, , 35, 19850131, , jessie, kota, , belconnen, 02122, 91, gurrstreet, , 416 3 42637, 491781024, 9, NoRole
rec-247-org,   rec-486-org, vie, f, 25, , , caitlin, ngoc, nsw, galong, 03880, 28, burn street, , 612 4193849, 322978835, 8, NoRole
rec-721-dup-0, rec-588-org, eng, f, 35, 19851115, , kieren, babcoke, nzw, lakelands, 03630, 22, namatjira drive, aminya vlg, 612 2262741, 227136262, 7, NoRole
rec-390-org,   rec-198-org, usa, f, 35, 19850225, , reuben, todd, qld, hideaway bay, 02290, 10, griffiths street, pontresina, 613 4144730, 991201025, 3, NoRole
rec-280-org,   rec-481-org_f-1, tur, f, 2, 20181022, dr , hazan, hocazde, vic, noradjuha, 03820, 12, dallasplace, wandana , 6183118372, 798173868, 2, daughter-y-True
rec-316-org,   rec-481-org, tur, f, 35, 19851007, sgt, tara, hocazde, vic, noradjuha, 03820, 12, dallas place, wandana, 618 3118372, 183821949, 5, Org-wife
rec-874-org,   rec-944-org, eng, , 27, 19931115, ms, charlie, hopson, vic, trawool, 04305, 2, dilboong place, , 618 2351501, 879006438, 8, NoRole
rec-965-dup-0, rec-133-org, pol, f, 22, 19980109, , jai, buch, , upper coomera, 02131, 56, wargila plase, pudgerie, 204 6040683, 919572303, 6, NoRole
rec-575-org,   rec-622-org, chi, f, , 19270616, ms, jade, hsueh, qld, bellara, 05141, 12, skirving place, , 613 5013255, 637664407, 2, NoRole
rec-346-dup-1, rec-8-org, usa, f, 19, 20010129, , kiria, perry, vii, murgheboluc, 02795, 265, fuhrman street, , 618 8714171, 134607052, 8, NoRole
rec-615-org,   rec-320-org, tur, f, 37, 19830219, , zara, boratav, nsw, cabramatta west, 03199, 10, murrung crescent, oberne park, 612 5310689, 548091640, 3, NoRole
rec-810-dup-0, rec-131-org, pak, f, 35, 19850515, , daniel, white, nsw, mount pleasant, 02134, 7, learmonth drive, , 612 7703150, 460122254, 7, NoRole
rec-130-dup-0, rec-658-org, unk, f, 28, 19920530, dr, gra ce, scia ca, , yackandandah, 02136, 15, o'connor circuit, , 204 3741980, 311954486, 1, NoRole
rec-10-org,   rec-208-org_f-0, jew, m, 10, 20100325, mr, adamah, shahar, vic, stonehaven, 02073, 349, cassiniastreet, villa444thevillageglen, 6186000015, 899341250, 9, son-y-True
rec-445-dup-1, rec-881-org, usa, f, , 19571113, pfc, imogen, franklin, vic, corack, 02250, 94, kaleskipplace, , 618 7963665, 438204330, 0, NoRole
rec-97-org,   rec-410-org, ind, , 22, 19980310, , caleb, doolani, qld, eaton, 02800, 48, kent street, , 613 8479307, 836247166, 5, NoRole
rec-798-org,   rec-225-org, chi, f, , 19460117, , rourke, yun, nsw, gunnedah, 03089, 50, pickworth street, , 612 5516107, 824807719, 1, NoRole
rec-891-dup-0, rec-891-org, unk, f, 38, 19821213, , zarsh, sciacca, nsw, tumblong, 02121, 209, broadsmith street, , 612 2227343, 400763583, 7, NoRole
rec-105-dup-0, rec-733-org, eng, f, 29, 19910518, , cheyenne, roydon, vic, oak park, 04217, 74, hopetoun circuit, , 618 7982877, 812476866, 8, NoRole
rec-856-dup-0, rec-373-org, usa, , 23, 19970901, , jemima, craig, sa, has lam, 02046, 12, balanu place, , 617 7124006, 9189 6485, 0, NoRole
rec-614-dup-1, rec-29-org, , f, 32, 19880706, , charlotte, curry, tas, devonport, 03767, 82, churchill way, , 617 8372178, 301782180, 0, NoRole
rec-703-dup-0, rec-532-org, ira, f, , 19390728, ms, taylah, jafari, vi , brunswick west, 02773, 126, hoskin g place, , 618 0089897, 573106120, 2, NoRole
rec-486-dup-0, rec-339-org, eng, f, 25, 19950213, , dylan, rutherfurd, sa, padthaway, 02033, 10, owen crescent, caravn park, 617 8624012, 801474887, 5, NoRole
rec-722-org,   rec-645-org, unk, f, 34, 19860202, mr, eliza, aballon, tas, dynnyrne, 02640, 21, pokana circuit, , 617 6268065, 992423517, 9, NoRole
rec-408-dup-0, rec-801-org, gre, , 27, 19930719, ms, kai, theodorakis, qld, laidley, 021 3, 139, cripps place, greenacrescaravan park, 613 4589152, 971125144, 5, NoRole
rec-484-dup-1, rec-835-org_h-1, fre, u, 16 , 20040619, pfc, vinanti, travert, wa, rossmlyne, 02229, 11, togoplace, roskhill , 6184553523, 256307666, 5, NoRole
rec-347-org,   rec-900-org, eng, f, 27, , , paris, pryor, nsw, castlereagh, 02750, 40, casson street, mirilla, 612 0693088, 120459324, 1, NoRole
rec-562-dup-0, rec-861-org, usa, f, 35, 19850 01, , 5arah, boone, wa, collie burn, 00870, 10, hambidge crescent, lynalan, 618 4247386, 979124100, 3, NoRole
rec-6-org,   rec-59-org, eng, f, 28, 19921024, hon, emiily, danell, nsw, lord howe island, 04680, 8, crisp circuit, st francis vlge, 612 9958341, 944833216, 9, Org-Household
rec-626-org,   rec-345-org, vie, f, , 19170905, , dylan, danh, wa, ewlyamartup, 04509, 19, rowntree crescent, , 204 7612756, 413496235, 2, NoRole
rec-776-dup-1, rec-907-org, usa, m, , 19710721, , dominic, winterz, vic, klarendon, 07306, 18, mackie crescent, , 204 8645814, 925824112, 9, NoRole
rec-503-org,   rec-104-org, usa, f, 39, 19810223, ms, thomas, valdez, nsw, wollomombi, 04018, 14, arabana street, baldivis estate, 612 1861160, 761897513, 9, NoRole
rec-717-org,   rec-961-org, , , 37, 19830523, ms, william, , vic, tarwin, 03350, 1, barraclough crescent, burrendong est, 618 1606026, 762664580, 9, NoRole
rec-1003-org,   rec-371-org, chi, , 31, , mr, fynn, chi, nsw, orange, 02224, 198, morrison street, , 612 8295222, 767997222, 8, NoRole
rec-400-dup-1, rec-547-org, , f, 29, 19910812, dr, gemaley, ha gue, , st ives, 02166, 2 4, harford street, , 416 1599784, 682039523, 0, NoRole
rec-325-dup-0, rec-79-org, ina, f, 32, , , charlie, susanto, nsw, proserpine, 02380, 2 0, , brookv ale, 612 6383438, 175478529, 0, NoRole
rec-929-org,   rec-614-org, unk, f, 11, 20090527, , dale, abbetmeyer, vic, waaia, 03162, 23, pasmore close, dallyn, 416 2603223, 238912658, 6, NoRole
rec-559-org,   rec-220-org, usa, f, 29, 19911026, , sophie, gilmore, act, evatt, 02097, 37, woodfull loop, warialda, 612 6667555, 649068847, 0, NoRole
rec-506-dup-0, rec-177-org, eng, f, 23, 19970409, mr, lea, alfson, vic, boisdale, 05085, 18, arakoon crezcent, , 204 7566689, 797041429, 2, NoRole
rec-252-dup-1, rec-153-org, fre, f, 23, 19970525, , ssm, malenfant, , ascot vale, 05238, 126, ferguson circuit, glenumbral, 416 3023910, 979476910, 9, NoRole
rec-225-dup-0, rec-985-org, chi, m, 40, , , kwuinn, lew, vic, rocklandst, 02022, 129, launceston street, , 618 4069728, 146293636, 5, NoRole
rec-983-org,   rec-577-org, por, , , , , caitlin, figueiredo, nsw, yantabulla, 02267, 151, slater place, taronga, 612 8040795, 656052298, 7, NoRole
rec-999-org,   rec-214-org_f-1, ger, m, 2, 20180518, ms , othmann, engl, nsw, dundasvalley, 02283, 177, denovancircuit, rosettavillage, 6126951487, 625272782, 6, son-y-True
rec-306-org,   rec-453-org, ger, , , 19480627, , lewis, boden, nsw, arcadia vale, 04361, 15, macgregor street, ngukurr community, 612 3158039, 720208842, 2, NoRole
rec-63-org,   rec-35-org, usa, , 30, 19901124, dr, alexander, pickett, nsw, hoxton park, 06218, 14, southwell street, , 612 8091179, 943175612, 9, NoRole
rec-820-org,   rec-572-org, , f, , 19811017, mr, , clarke, , oakville, 03204, 57, william webb drive, wandana, 416 4434335, 476987060, 0, NoRole
rec-304-dup-1, rec-578-org_h-0, eng, m, 30, 19900808, mr, praen, brigham, vic, nicholson, 07320, 474, rosescottcircuit, argy le, 6184994331, 930048207, 7, NoRole
rec-417-dup-0, rec-228-org, unk, , , 19811113, , bradley, stra pp, vic, curlewis, 06167, 142, moorhous  street, copely, 618 8623796, 264533794, 8, NoRole
rec-421-dup-0, rec-119-org, unk, f, , , mr, trey, scingo, nsw, evans head, 02323, 13, lidgett place, , 612 7380827, 243082127, 9, NoRole
rec-548-org,   rec-833-org, usa, , 26, 19940902, ms, , peck, nsw, taylors arm, 02025, , woodburn street, , 612 9407618, 460457543, 7, NoRole
rec-571-dup-0, rec-275-org, wel, f, 29, 199 0406, , aya, pritchard, , campbelltown, , 32, pinschof place, hillmoor, 204 8390347, 318347391, 1, NoRole
