id|onmlast|onmfirst|onmtitle|gender|dob|ssn|stline1|stline2|city|state|zipcode|phone|
rec-125-dup-0|fulleah|william|ms|m|19831226|848413458|59 jerrabomberra afenue||gunalda|qld|03197|204 7499368|
rec-2739-org|kim|georgia|hon||19940306|652362199|7 montefiore crescent|torrington|lavers hill|vic|02650|618 9101225|
rec-8966-org|badman|emma||m|19880803|914605742|15 daglish street|ponderosa|leigh creek|sa|02145|617 4835855|
rec-1530-dup-1|skorsone|renai||f|20090527|259331118|13 budd place|ckiya|yandina|qld|02913|613 1856253|
rec-8467-org|seck|mitchell||f|19870703|557650287|1 douglas place||wee waa|nsw|02112|612 2014300|
rec-5420-org|ching|bronte|mr|f|19940115|207152970|65 somerset street||inkerman|qld|04152|613 6553413|
rec-273-dup-0|martinov|seth||m|19931008|716535118|16 whitfeld street||oakhurst|nsw|03087||
rec-7014-org|byrd|tayla|hon|f|19880923|729132867|313 paterick place|parish undoo|lane cove west|nsw|04216|612 4157859|
rec-429-dup-0|raptis|amy||m|20110420|387330024|133 wilkins s treet|entwo d|gelliondale|vic|05126|618 3045219|
rec-7580-org|dzou|magnus|ms|f||789235247|60 temperley street|grandview|carlingford|nsw|02761|612 1539559|
rec-1875-org|himani|charlie|mr|f|19000413|998570078|6 macfarland crescent||finley|nsw|02122|416 3628665|
rec-739-org|sauvage|madison|mr|f|19210830|921923638|28 dalrymple street|beaumonts beach house|sofala|nsw|06743|612 2601258|
rec-9270-dup-0|nair|aless andria|||19930913|332003069|1 greenough circuit||berala|nsw|03184|612 5565032|
rec-2076-dup-0|case|rebecca|ms|m|1994822|833943345|163 pearson street||empire bay|qld|05068|613 5207074|
rec-3747-org||brodee||m|19900910|912431596|18 prescott street||canal creek|qld|06163|204 8085200|
rec-6308-dup-1|maminot|daniel|pfc||19800816|7497404 6|6 boddington crescent||north bondi||04670|204 5500147|
rec-1615-org|sanjukta|sarah|||19960725|263654054|23 thomas hart street||kilsyth||04745|708 9170525|
rec-7369-org|tuan|michael|mr|f|19910721|144403123|rivers street|como|nile|tas|02009|617 0880490|
rec-4667-org|hyland|kyle|||19930222|555371018|4 jemalong street||quorrobolong|nsw|05043|612 9637344|
rec-963-dup-1|tash|abbey|ms||19290403|800207793|1 osburnu rive|whitsun|whale beach|nsw|03783|612 9390842|
rec-168-org|mcgrory|molly|ms|f|19871108|463876080|12 brereton street||mitchells flat|nsw|02402|612 2362606|
rec-7988-org|walter|connor||f|19730224|824412704|14 burrinjuck crescent||university of wollongong|nsw|04306|612 2106065|
rec-7736-dup-0|t o i|april||||958209753|15 carron street||tottenham|nsw|03806|612 3767795|
rec-2129-dup-1|appleton|campbell||m|19921205|408617474|mcmillan crescent|malanda orchard|morven|nsw|02 50|612 5595788|
rec-428-dup-0|futre|jake|pfc|m||2546 4314|8 vogelsang place||mena creek|qld|03184|613 0660509|
rec-1937-dup-0|azizi|rebecca|mr|f|19930529|830324507|77 groom street||limestone ridges|qkd|06023|613 2231867|
rec-2856-org|hutmacher|julia|ms|f|19200913|356830105|37 want place|beswick comm|euabalong|nsw|02615|612 7221439|
rec-6573-org|witherspoon|alexander||f|19830227|628680071|19 gsell place||mermaid waters|qld|04870|613 6147340|
rec-5331-dup-1|rupertson|||m|19781211|483576988|18 weavell place|old barn|mittagong|qld|02761|613 6888706|
rec-4273-dup-1|cunningham|luke||f||504410746|12 whyalla street|the dales|ashboune|vic|00886|618 3478410|
rec-7349-org|clayton|harley||m|19680218|336632847|39 biraban place||natone|tas|02223|416 4125959|
rec-7514-dup-0|stergar|megan||f|19830128|781829066|1338 bamir square||bidwill|qld|02680|204 1325651|
rec-1317-org|madgearu|ruxandra|ms|f|20100308|793070907|29 weddincircuit|toombali|sutherlandscreek|vic|05162|6189346605|
rec-8865-org|zhuger|anton||f|19670405|501741827|39 heagney crescent||woolgoolga|nsw|07315|612 0033008|
rec-5955-dup-0|byrn e|thomas||m||546403147|6 nardoo crescent||nolba|wa|0206|618 4093137|
rec-9560-dup-0|po ers|kyle|ms|f|19830629|818846129|13|brbe is ret t vlg|salt ash|nsw|03079|612 9487991|
rec-5621-dup-0|greene||dr||19930319|518449531|36 albermarle place||labratoah|qld|03174|613 3243464|
rec-4115-org|samaniego|ethan||m|19871022|959468587|1516 dorrit black crescent||invermay|tas|02566||
rec-6969-org|harrison|pace||f|19900907|960259433|28 carrodus street||eneabba|wa|06210|618 6542933|
rec-8176-org|paasikivi|kirra|ms|m|19891225|708953683|4 mount vernon drive||medlow bath|nsw|02038|612 7614161|
rec-1465-org|royston|harrison|mr|f|19850412|624706301|8 harry hopman circuit||east albury|nsw|03044|612 8009275|
rec-10310-org|rayne|eadlin|mr|f|19820207|959736758|22 hallstreet|eurokamethodistvillage|hanwood|nsw|04122|7084082316|
rec-4379-org|bender|jay|mr|f|19980306|766302403|3|homevale|cooladdi|qld|04304|613 9880662|
rec-9121-org|braddock|ryan|pfc|m|19811031|584771389|40 carpenter close||crookwell|nsw|02132|612 7908910|
rec-5113-org|richardson|lachlan||m|19850727|436979884|11 ranken place|sunnyview|south kilkerran|sa|02066|416 4488537|
rec-1623-org|stratou|samuel||m||957685831|37 renmark street|creston|alloway|qld|02147|613 4175560|
rec-2118-dup-1|fairburn|dylab|||20081031|309693614|7 clianthus street||crohamhurst|qld|06112|613 0752711|
rec-6957-org|abbetmeyer|sara-louise|ms||20010628|269708050|22 namatjira drive||jerona|qld|04129|613 3095575|
rec-767-org|pichois|jade|ms|f|19920420|123741877|19 pasley place|woodstock park|couridjah|nsw|02141|612 3504421|
rec-2368-dup-0|bardsey|benjamin|dr|m|20090802|266690881|7 john youngp crescent||woodstock west|vic|02259|618 5842455|
rec-5067-org|ai|daniel||f|19910729|901842903|240 berwick place||aylmerton|nsw|02112||
rec-3576-org|hoover|catherine|ms|f||740018050|4 maraar place|ambervale|crowea|wa|03189|618 4943200|
rec-5378-dup-0|tah|tiahnee|ms|f|20000113|763353787|10 trickett  lace|st john of god hospital|riddells  reek|vic|02820|618 3812633|
rec-4967-dup-0|ngock|hugh|mrs|f|19861113|228617923|13 flinders way|mundah|campbellfield|vic|05067|618 3764956|
rec-7944-dup-0|alderson|daniele||f|20010107|243125804|10 dennis street|north nowra shopping centre|gillman|sa|03079|617 6500782|
rec-9981-org|zundel|samantha||f|19900906|817198021|83 hebblewhite street||williamtown|nsw|02710|612 5323956|
rec-9867-org|merrill|lauren|||19910812|122957856|104 board place||mawson||05096|416 7232914|
rec-683-dup-1|quan|matthew|||19531101|125748474|14 lewis luxton avenue|inglewood|tuart hill|nsw|03141||
rec-2418-dup-0|haile|katie|ms|f||492352442|19 parsons street||wattamolla|nsw|03041|708 5601002|
rec-7741-org|emerson|mitchell|||19861123|454365448|1 forbes street||kebaringup|wa|02261|618 7572560|
rec-6335-org|aaternir|livia|ms|m||865712573|1 mckail crescent||flinders park|qld|02021|613 5063149|
rec-0-org|kurniawan|angelica||f|19571230|262243796|2 collicott circuit|avocado acres|orange||03015|204 7240993|
rec-5142-dup-1|collinj|connor|ms|f|20070217|290807480|53 caldwell street||leichardt|qld|04164|613 0412461|
rec-9589-org||irene||f|19911213|519454688|23 matina street|c w v|buff point|nsw|02790|612 4060112|
rec-7416-org|caldwell|teneille|ms||19971126|983126195|102 staaten crescent|caroona village|palm beach|nsw|02190|612 8712359|
rec-2947-dup-0|satyavati|samuel|ms|f|19830608|112408417|13 camppell street||gistborne|vic|04210|618 4332420|
rec-8394-dup-0|mckee|alexander||f|19930830|544292031|14 waitev street||eglintoon|wa|03073|618 0860710|
rec-7997-org|voigts|thomas||f|19871011|752860339|35 mault place||wards river|nsw|02830|612 3306941|
rec-7551-org|victorson|monique||f|19880716|693826963|122 blinkhorn place||mount pleasant|nsw|04127|612 5595327|
rec-9067-org|palia|finn||m|19640515|404361020|cumpston place|rosetta village|rawdon vale|nsw|05251|612 1061953|
rec-5390-dup-1|alvarez|madeline|mr|f|19140529|145581513|22 stewart creskent||penayeo|vic|06519||
rec-8920-dup-0|gibb|madistse||f|19900201|632550424|23 boobialla street|ulah|taperoo|sa|03720|617 3280742|
rec-7362-org|pei|eliza|mr|f|19960923|114072773|27 weavers crescent||mckees hill|nsw|02602|612 4384656|
rec-277-dup-0||staskia|||19831006|988741258|38||millkrove|vic|05277|416 0335135|
rec-5862-dup-0|rigley|georgia||b|19970630|122121684|5 longstaff street|arton vlge|pacific fair|qld|03046|613 2233421|
rec-8164-dup-0|sando al|shane||f|19910912|721617970|16 wolff crescent|the wharf complex|freshwater point|qld|02324|613 0 595641|
rec-5966-dup-0|totani|willi m|||19880305|274429367|2 marouplace||barambah|qld|02207|708 5631153|
rec-9986-org|cotton|emerson|ms|f|19940911|654740091|18 arthaldo court||bicton||06105|204 8870336|
rec-7805-dup-1|cote|rodrick|mr|m|20190731|512871430|3 somerset treet|bonholme|koga ah|qld|05045|6136908544|
rec-7433-org|may|amy||f|19911106|475929004|6 brodribb street||clandulla|nsw|03910|416 8712822|
rec-4888-dup-0||charlize|ms|f|19910307|435862695|19 paul coe crescent||brush vreek|qld|02205|613 3934815|
rec-3214-dup-0|aani|emiily||f|19260112|594313294|6 mcneil place|malsah|edensor park|nsvv|0q557|612 9250227|
rec-4015-dup-0|melliyal|jaggah|mr|f|19930925|456999764|21 cargelligo street|harbourside vlge|oakdale|nsw|06155||
rec-5315-dup-0|simonson|jenna|||20000704|195899929|31 hawkesburyvrescent|villa 2|eatons hill|qld|04068|613 9790112|
rec-3191-dup-0|may|jared|hon|f|20120330|348386203|11 port arthur street|tinsdal|myrnion|vic|07316|618 2301741|
rec-7875-dup-0|cock|elij ah|dr|f|19860317|95924 420|4 lampard circuit|nazareth village|lane cove|nsw|05065|612 7180298|
rec-652-dup-0|hite|rhyj|mr|f|19321123|286354590|21 lenehan street||johns river|nsw|04060||
rec-1109-org|mittal|robert|mr|m|19860420|497247119|8 real place||downside|nsw|04405|612 7929657|
rec-9375-org|oliverson|talia||f|19881207|393717433|8 nina jones crescent||riddells creek|vic||618 4920682|
rec-374-dup-0|melville|kayla||m|19960810|840118680|37 fullagar crescent||moruya|vic|02546|618 9876277|
rec-2093-org|brezinska|jessica|||19940516|648634362|8 golden grove|balmoral garden|samson|wa|04655|618 2761849|
rec-9639-org|saida|edward|dr|||897895770|1 harrison street|roseleigh farms|goonellabah|nsw|06233||
rec-5137-dup-0|webb|jordan|ms|m|19900125|402535882|138 zohn cleland crejcent|glen house|swan bay|nsw|03146|612 0230094|
rec-8723-org|hayward|stephanie|ms||19760406|447456415|87 buntine crescent|aprt 504|hampton north|vic|02100|618 7445611|
rec-6185-dup-0|ofanengaue||owa|pfc|f|20010912|572670703|5 auldplace|kingsgrove|beaudesert|nsw|06069|6126320098|
rec-6179-org|wakefield|nicholas||m|20000827|116454817|22 scottsdale street||howden|tas|02126|617 8428936|
rec-4262-org|ethanson|tara|ms|f|19991204|393380256|31 bendora crescent||toorooka|nsw|05093|612 6490325|
rec-825-org|clements|brianna|mr|f|19850603|387857919|14 armstrong crescent|fleetwood|greenway|act|04053|612 3693346|
rec-3382-dup-0|mithah|oskar|ms|f|19920223|941497972|24 discovery street||bullengarook|vic|02257|618 5565433|
rec-793-org|ondo|kyle||m|19921209|198480512|521 tyson street||grove|tas|04340|617 4124840|
rec-3099-org|schneider|jessica||m|20171126|942126875|95 glenmaggie street||mansfield||07117|416 4619287|
rec-6125-dup-0|komiagina|keaton||f|19990505|472779806|72 boddington crescent||molejworth|vic|06169|618 7029005|
rec-1789-dup-0|klarkson|xauna|ms|f|20070827|352371061|2 gougerstreet|peridonvlge|baldry|nsw|05152|6126407466|
rec-3028-org|tsan|scott|mr|f|19930811|597943806|205 fred lane crescent||mount gravatt|nsw|03690||
rec-9880-dup-0|klein|monique||f|19920911|486796185|1 ashby circuit||buninyong|v c|03749|618 5743990|
rec-553-dup-0|brams|lachlan||f|19900917|561759169|13 badenoch crejcent||berkeley vale||04508|204 2366712|
rec-197-dup-0|tupil|inxiana||f|19790318|630436552|15 hamelin crescent|the atlas|cement mills|qld|02022|613 3602659|
rec-1976-dup-1||naomi|ms|f||546378621|152 dugdale street||macquariefields||0405l|204 2611944|
rec-7458-org|xiu|edward||f|19840114|562127555|arunta street||dianella||04300|204 8891763|
rec-4239-org|montoya|carly|ms|m|19950728|320662107|16 conder street||goondi bend|qld|04170|613 0698899|
rec-8052-dup-0|christianson|hayley||f|19910626|496552602|26 valder place|swinger hill|pascoe vale south|nsw|02506|612 4457603|
rec-3208-dup-0|greene|amelie||v|19950213|400750188|46 tristania street|windara|cherrybrook||02582|204 7901974|
rec-1605-org|scjum|jhanna|mrs|f|19800205|588614674|3 elizabethcrescent|legacyunits|arcadiavale|nsw|02536|6128096407|
rec-1519-dup-0|babcock|benjamin|||19880528|500352485|26||norlane|vic|03439|618 3195214|
rec-3704-dup-0|chavalit|lachlan||f|19650807|463861370|9 jardine street|teazles|cabramatta|s|03268|204 6019001|
rec-299-org|xue|renai||f||207072322|8 paul coe crescent|vlla 18 pacific bay resort|brigalow|qld|05158|204 6599760|
rec-2782-dup-0|mkcray|mikaela||f|19890611|933277753|17|warrah lea|yennora|nsw|02756|612 1117300|
rec-1050-dup-0|hirvonen|este ri|mrs|f|19960712|8575 5852|25 coghlanstreet|kilvintonvillage|laketabourie|nsw|04815|2041204005|
rec-10064-org|knowles|isabella||f|19790818|266573899|35 hindmarsh drive||matcham|nsw|02800|612 6455891|
rec-6374-dup-0|lyan|naru|ms|f|19850706|506816717|3 wandellaparksnowy|jardinestreet|cranebrook|nsw|02478|2043949511|
rec-1149-dup-1|ingram|amt|||19831011|663588378|31||longwarry|vc|02530|618 4883058|
rec-7627-dup-0|kontopoulos|zachary|pfc|f|19840  16|890487965|49 riordan street|earl haven|preston|qld|03805|204 4825293|
rec-6257-dup-0|pac|demond|mr|m|20070423|437387747|23 jardinestreet|sheepstation|campridge|tas|02033|6176037434|
rec-8293-dup-1|moody|finn|ms||19890526|893881177|106 clive steel  avenue||moonan b ook|nsw|03844|612 5188930|
rec-1118-dup-0|scime|niamh|mr|f|19900104|926971920|24 hasket  place|nairn lodge|queenstown|sa|021 5|617 7828530|
rec-9423-dup-0|sito|alic ia||f|19880804|251795358|42 reader court||dolls point|ql|07171|613 7974745|
rec-8072-org|ljungstrand|bella|ms|f|19821112|224487004|70 light street||mawson lakes|sa|02299|617 6324640|
rec-7147-org|scolastique|andrew||f|19871204|887437338|10 lethbridge street|bells ck|liston|nsw|06112|612 0344755|
rec-8038-dup-0|ryan|vinn|||19991108|431096130|85 parkhill street||denistone|nzw|04701|612 3219111|
rec-4405-dup-1|colejan|darcry||f|19920912|680513336|4 garema place|north 523|one tree hill|sa|06101|617 9109410|
rec-6904-org|kyles|alexandra|||19990702|473627413|10 treharne place|kalga|cowra||03218|416 2086989|
rec-8862-dup-0|morales|ebony|mr|f|19980219|311208206|439 richards street||e d n|nsw|04505|612 6802817|
rec-1156-dup-0|madison|jordan||f||308979747|12 bray place|racecourse|glen aplin|qld|04702|204 8676474|
rec-4443-org|cummings|luca|dr|f|20080430|373109022|79 hodges street|eureka|dromana|vic|07190|618 0573318|
rec-1654-dup-1|suthe  land|jay||f||794434275|19 mataranka street||st georges basin|nsw|03442|612 6737595|
rec-5133-org|beckett|wade|ms|m|19920109|679141435|22 hall street|euroka methodist village|hanwood|nsw|04122|708 4082316|
rec-6040-dup-0|dang|zachary|ms||19940308|267309631|635 groom st reet|millenium towers|harris park|nsw|03192|612 7288335|
rec-5255-org|holman|amy|mr||19900611|399996411|19 morgan crescent|beachwood|springton|sa|02790|617 0048073|
rec-2121-org|sestric|oliver|ms||19850809|959339702|61 pearce street|earl haven|tannum sands|qld|02795|613 8994128|
rec-6746-dup-1|abbedmeyer|riley|hon||19981026|802516253|37 forsythe strit|anzac house (cnr archer s street|blacktown||03550|204 6302495|
rec-457-dup-0|travers|ryan||f|19981101|993075135|36 magenta square|villa 74 village glen|dunmore|nsw|04159|204 0213150|
rec-5854-dup-0|badkock|montana||f|19690415|548156575|107 bugden avenue||childeahs|vic|04510|618 8069511|
rec-5927-org|strahn|maddison|||19930728|600407302|19 sheehan street||berrinba|qld|07008|613 0448377|
rec-1102-org|victors|jye||f|19941215|459411445|2||gepps cross|sa|02165|617 8631590|
rec-7964-dup-0|liew|jacquline|ms|f|19891008|969404402|72 comrieistreet||beadell|wa|03085|618 8248218|
rec-9664-org|mayer|bridget|dr||20120925|899378110|17 lamington street||missen flat|qld|03046|613 4467722|
rec-647-org|follerup|beau|ms||19890815|137215718|93 english court||lock|sa|02777|617 6440467|
rec-4754-org|strehovski|abby|ms|m|19820707|697888891|5 florence fuller crescent|laurel bank|dampier peninsula|wa|06232|618 6331959|
rec-5135-org|scogin|emiily||f|19851017|589706425|32 nullagine street||blackwood|vic|04103|618 2314068|
rec-2980-org|poon|jade|ms|f|19860911|163411938|32||bittern|vic|06061|618 9971176|
rec-2409-org|clarkson|tommy|mr||19801124|768230428|40 hopetoun circuit|||vic|05019|416 3691348|
rec-4415-dup-0|ghezzo|sean|pfc|f|19931130|413387282|107 pennefather street||simson|vic|025 1|6187720215|
rec-8918-org|patrickson|evan||f|19970324|596130101|28 arnhem place||paddington|nsw|04405|612 2588383|
rec-3795-dup-0|zetterberg|jordan|ms||19430118|157163051|10 foskett street||canley vale|nsw|03144|612 0182930|
rec-290-dup-0|milatovic|holli||m|19850131|480066779|26 cooney court||easdern creek|nsw|05009|612 2978380|
rec-3462-dup-0|ellis|amber||f||401340977|5 rosenthal street||ivnhoe||03138|204 1903731|
rec-3463-org|sutanto|bethany|mr|f|19940323|564385754|27 stow place||silvan|vic|02750|618 7850224|
rec-8973-dup-0|chandler|jasper|ms|m|1994 0622|218118960|6 gonza a place||tarawera|qld|04350|613 9985662|
rec-8370-org|cha|bayley||m|19441205|456595528|269 schey place|glebe retirement villa|tranmere|sa|04670|617 9685148|
rec-9134-org|ryder|andrew||f|19881217|517958930|11 wattle street||carrick|vic|04218|618 0063759|
rec-7171-org|gtmen|jenna||f|19840304|214220237|19 fawkner street||cawongla|nsw|05087|612 3354726|
rec-6344-dup-0|kuank|alifia||f|19960331|184874506|26 ryrie street||ironbank|sa|02193|617 4347544|
rec-7659-dup-0|trgovec|olivia||n|19900613|908790497|228 sharwood crescent|wandendi|bothwell|ta s|07250|617 3700168|
rec-8926-dup-1|pridi|jordan||m|20110515|355384645|10 martenj crescent||writs beach|nsw|02190|612 1178390|
rec-8080-dup-1|pritchett|nicho las||f|19870816|108371995|423 ulverstonestreet||patho|vic|04114|618 6001568|
rec-8094-dup-1|karuppia|blaize|||19190629|389195368|4 macrossan crescent||daylesf rd|vic|07016|618 2163447|
rec-235-org|mahlenkamp|zach||m|19951105|152298439|16 lambrigg street|channel|smythes creek|vic|02612|618 3152074|
rec-8879-dup-0|gribic|visnja|ms|f|20070208|479575609|3 0 totterdellstreet|bindaree|gorae|vic|052 55|6187484788|
rec-1365-org|worosun|holly||f|19830821|200831667|74 nugal place|arcadia|orana|wa|04558|618 1430921|
rec-8671-dup-0|oakley|dean|mr|b|20010728|354001275|4 antares crescent||taren point|nsw|03967|612 2244498|
rec-7640-org|kennedy|benjamin|||19901012|838141484|6 kidd place||nana glen|nsw|02263|612 2518690|
rec-7521-org|han|jackson||f|20080216|891760520|26 crisp circuit||stavely|vic|02042|618 1250515|
rec-2443-dup-0|aballon|lacey||f|19880196|730480205|65 tuthill place|tinaroo falls|whitfield|nsw|02212|612 1122451|
rec-8926-dup-0|pridi|zoahdan||m|20110515|355384645|10 martens crescent||wrights beach|nsw|02190|612 1178390|
rec-2173-dup-0|ow|barkly|||19870323|490819900|10 inlander crescent||yanfija|qld|02290|613 1166022|
rec-4062-org|bajtera|clement||f|19950901|676286755|24 bunny street|crookhorn|elanora heights|nsw|03199|612 8853128|
rec-1215-dup-0|dodeja|neve|ms|m|20120124|129201774|4 twamley crrscent|hilltop view motel|nunawading|vic|03146||
rec-225-dup-1|hnekan|byron||m|19961013|934527487|23 coombe street|the spur|meringur|vic|02145|618 6029858|
rec-7719-dup-0|strazzari|elstan|hon|f|20040401|689827578|25 morduantplace|medicalcentre|broome|nsw|03844|6121204611|
rec-7337-dup-1|zamuelsson|podine|mr|m|20040729|303629819|29 hyndescrescent|lenaroy|mountgardiner|qld|04005|6130391223|
rec-810-org|dennell|jack||f|19980817|758529954|11 vickers crescent||hampton|nsw|04868|612 7177138|
rec-8942-org|xiong|william||m|19781013|658711600|11 simon place||beech forest|vic|02904|708 9107295|
rec-5665-dup-1|aarnoudse|harrison|ms||19910501|557022404|9 langdon avenue||magi ll|sa|028 0||
rec-9125-org|reid|mitchell||f|19890304|176286705|23 piddington street||gladstone|qld|03149|613 6557806|
rec-7236-dup-1|labat|chelsea|mr|f|19940911|688674857|13 waite street|nioka|07009|nsw|jerseyville|612 1589285|
rec-485-org|lowe|liam|ms||19220211|841348223|136 spalding street|sec 161|archies creek|vic|04605|618 6394114|
rec-5245-dup-0|tasker|joel||f|19940710|278711072|48 samuel vlose|pine hill|corindi|nsw|04215|612 7470757|
rec-787-dup-1|ogrizovic|ztephanie||m|19810622|835036803|26 tardent street||glebe|nsw|03018|612 0237903|
rec-9758-org|theis|kieren|||19870508|140632578|79 miller street||dumgree|qld|06058|613 6621997|
rec-3296-org|labat|georgina|ms|f|19881011|929781699|18 woralul street||bangor|nsw|03977|612 2089374|
rec-2604-org|banderas|luke||f|19271023|989031357|23 grylls crescent|ninan house|cooktown|qld|05118|708 4459134|
rec-1266-org|short|jaylen|mr|m|19931201|881264277|26 alexanderstreet|thurlimbah|lundavra|qld|04305|6138806566|
rec-9441-dup-0|mccarty|amber||f|19890524|541862492|10 hampton circuit||stockwdll|sa|05226|617 1977132|
rec-7707-org|ching|james|ms|f|19840804|203137992|2 shumack street|timbara|cunnamulla|qld|03802|613 9725557|
rec-7865-dup-0|maleehah|chloe|ms|f||447457948|5 colquhoun strit|lejynd park|wheatlands|qld|07310|613 5237946|
rec-5324-dup-0|badcoke|jett||f|19491222|225546761|73 duffys treet||berrimal|vic|02560|618 7558648|
rec-7074-dup-0|doug las|caresse|dr|m||715628432|72 carrington road|sattwa park|bvndaberg|vic|02204|618 8368664|
rec-785-org|robertson|matteus||f|19501210|168150382|73 burraly court||riverhills||02099|708 0093363|
rec-6583-dup-1|edwardson|holly|||20130713|583417534|137 janga place|rivonia|wallington|vic|03842|618 7063000|
rec-2185-dup-1|albert|jet||f|20100908|104382179|12 hopegood place|pinewood|lyonville|vic|02200||
rec-3351-dup-0|christinson|ti othy||f|20130422|132602343|2 ashburton circuit||fishing point|ns w|05253|612 2724447|
rec-7828-org|mcdougall|kynan|||19990830|884702428|4 ogilby crescent||curdies river|vic|02290|416 9982511|
rec-9196-org|huo|lucas|ms|f|19890826|143752495|12 tyson street||chirn park|qld|02190|613 8664861|
rec-7068-dup-0|tou|james||f|19900424|773175807|194 tenison-woods circuit|||sa|05112|617 9551252|
rec-2086-org|perez|henry||f|19870523|926134254|6 barrington crescent|gull cottage|hopetoun|qld|02077|613 9314149|
rec-4178-org|seidenfaden|kaitlin||m|20001208|766209911|139 boolimba crescent||blackwood|vic|04217|618 8771252|
rec-5333-org|munyarryun|kora|mrs|f|19900728|370478145|5 auldplace|kingsgrove|beaudesert|nsw|06069|6126320098|
rec-2037-org|zhai|allegra||m||650196359|37 medley street||rockyview|qld|02560|613 6242779|
rec-2853-dup-0|popkins|benjamin|ms|d|20080609|509247055|110 nemarang crescent||goomefi|qld|03066|613 1508016|
rec-5544-dup-0|lund|jackson|pfc||19850823|703650380|67 gairdner circuit|mirra monte|connewarre|nsw|03174|612 3215533|
rec-1705-dup-0|gunase ara|oakleigh|ms|m|19360730|230124173|92 freda benne t circuit||adelaide park|qld|02760|613 0674914|
rec-2250-dup-1|strampher|jaiden|dr|f|19890826|105929874|5 shackletoncircuit|st francis village|burwood|nsw|02842|612 39 55052|
rec-964-dup-0|hooker|harvet|dr||20110010|921705460|5 wakefield garden||glenbrook|nsw|02234|612 3168066|
rec-3201-org|kehr|jordyn|||19930610|830733320|8||cudgee|vic|03013|618 9899950|
rec-5405-dup-1|datz|chloe||f|19771223|491579387|17 alawa jtreet||alfred kove|sa|03350|617 6188607|
rec-7946-dup-1|ramsey|dylan|||19830039|712909445|172 pollock sgreet||benarch|vic|03204|618 0160745|
rec-9027-org|scollard|prudence||f|19840104|693263635|9 weavell place|warialda|fountain gate|vic|02794|618 5899811|
rec-8612-dup-0|aani|joshua||f|19930920|119819653|94 hopetoun circuit||freemans waterhole|nsw|02500|612 5077454|
rec-2309-dup-0|haywood|imogen||f|19290508|419499910|146 hobart place||redcliffe|wa|02118|618 4232565|
rec-3131-dup-1|fisher|natasha||f|20081025|287117918|31 coxen street||lilyfield|nsw|0223|612 0266193|
rec-9457-dup-0|whitehead|thomas|ms|f|19900720|89219 3781|119 deumonga court||balla at|nsw|03166|612 6275635|
rec-8066-org|stratou|paige|dr|f|19930422|840108961|49 moulden court|heathfield qld|chittaway point||04020|416 8960825|
rec-8279-dup-0|lai|millane||f|19410908|121010424|11 couchman crescent||vergemont|qld|03127|613 73  673|
rec-2773-dup-1|pelotnen|rache||f|19880216|569691863|22 schlich street|lakeside manor|eastgardens|nsw|06232|612 8131284|
rec-4580-org|erlich|casey|dr|f|19900721|608607435|127 officer crescent||nulkaba|nsw|02905|612 7279002|
rec-875-dup-0|brinjmead|tegan||m|19630615|302904039|19 antis street|mira monte|doormina||04472|416 7013962|
rec-83-org|ivanova|lewis||f|19950509|433926402|3 carpenter close||thornton|nsw|06713|612 6058403|
rec-3708-org|robbins|cameron||||693672092|16 moore street||malyalling|wa|04825|618 5793651|
rec-9883-org|xia|kate|ms|m|19701224|105938312|64 guthridge crescent|nillo|bogie|qld|07315|613 1525490|
rec-2896-org|boljkovac|jordan||m|19861021|714345489|96 dash crescent||melrose park|sa|02456|617 4707676|
rec-10149-org|dotson|riley|||19930714|130832826|70 yambina crescent|ponderosa|san remo|vic|03107|618 6036498|
rec-2316-dup-0|scolastiqu|jared|ms||19920821|571572141|159||aahmidale||03551|708 4467329|
rec-1492-dup-0|burris|pensamin|ms|f|19880217|556011814|1 casson street|bonny farm|lisarow|nsw|03153|612 4951797|
rec-6112-org|ingham|matthew|ms|f|19940219|800687638|138 starling place|kaweku park|louth|nsw|02446|612 4928510|
rec-7607-dup-0|rossano|mia||m|19930531|335585330|58 dethridge street|rivergumvan park|mincha|vic|02137|618 62q2089|
rec-2517-org|merricks|joel|mr|m|19881213|816276554|7 mackennal street|twenty-third avenue pharmacy (cnr mawarr|kilmore|vic|04350|618 7991207|
rec-2509-dup-0|da||||19950325|714093242|1210 ashkanasy crescent||chorrgon|qld|02317|613 2094686|
rec-10215-org|siddiqui|lara|||19910810|740352633|3 howitt street||werri beach|nsw|04034|612 4284107|
rec-5020-dup-0|teagje||ms|f|19440717|761532661|1 blythe close||burrumbeet|vic|03023||
rec-4567-org|poole|madison||f|19900330|823611778|17 jensen place|brentwood vlge|branyan|qld|04492|613 8125862|
rec-8793-dup-0|trantanh|dran|mr|m|20140925|702383830|1 moroneystreet|kilngrove|brocklehurst|nsw|02111|6123068979|
rec-7834-org|gibb|lachlan||f|20121011|838100172|460 fullerton crescent|crestwood|west wallsend|nsw|02528|612 1576062|
rec-5264-dup-0|swen|||f|20080541|838071203|166 stenhouse close||orange||04251|416 6251420|
rec-3236-org|simons|lacee|mrs|f|20001203|143687482|27 meehangarden|skeersproperty|northarmcove|nsw|02135|6123761082|
rec-2282-org|scofield|maddison|ms|f|19840901|879936234|myers place|wyuna|connewirricoo|vic|02233||
rec-7113-dup-1|mcclain|harry||m|19990507|318497871|9 badgery street|upper ross medical centre|johanna|vic|04680|618 6051220|
